,Year,Title,Artist Name,Artist ID
299,0,b'Althea Cooley',b'Mack and Jamie',b'ARENLSD1241B9C71B9'
300,0,b'Yearning Just For You',b'Bob Wills',b'AR9OLFX1187B9A5762'
301,0,b'Sincerely',b'Don & Juan',b'ARAVPU21187B993957'
302,0,b'ONE WAY LOVE',b'An Cafe',b'AROLMXS1241B9C6915'
303,2003,b'Merry-Go-Runaround',b'Bob Hope',b'ARK0TRD1187FB3BDE5'
304,0,b'Canci\xc3\xb3n De T\xc3\xadteres',b'Mar\xc3\xada Elena Walsh',b'ARFILWJ1187B9ADDBF'
305,1988,"b""Devil's Daughter""",b'Eric Burdon',b'ARSPQ0H1187B999944'
306,0,b'The Taking Of Angelique',b'Dark Shadows',b'ARPNJUD122BCFCB9B4'
307,1982,b'Question Authority',b'Circle Jerks',b'ARNFTGS1187B9A465F'
308,1993,b'4tx.31b',b'S.U.P',b'ARWAPYC1187FB3FCAF'
309,1996,b'Loup Garou',b'Deville_ Willy',b'ARM3QKQ1187FB421E0'
310,1984,b'Oh No',b'Daniel Johnston',b'AR6CLFP1187B9ACB94'
311,2004,b'So Many Reasons',b'Jake Hess',b'ARDFZE61187FB45994'
312,1999,b'32 Lines (Album Version)',b'Sophie B. Hawkins',b'ARNF6401187FB57032'
313,0,b'Levallois Monte Carlo',b'Georges Parys',b'ARMQUXW12509412F2F'
314,1998,b'Dragonfly',b'Diesel Boy',b'AR1GYND1187B9A9CD3'
315,0,b'Fading Lady Light',b'Jefferson Starship',b'AR1WC0X1187B991056'
316,2001,b'The Croppy Boy',b'The Irish Tenors',b'AREW1KO1187B98E42E'
317,2006,b'Many Are We',b'Keep Of Kalessin',b'AR7U5BZ1187B997FFC'
318,2010,b'Play The Part',b'Eyes Set to Kill',b'ARN5L1O1187FB4D955'
319,0,"b""Cajun Honey (Cajun Lovin' Style)""",b'Rod Bernard',b'AR7EF9H1187FB4D8A3'
320,1978,"b""Sloppy (I Saw My Baby Gettin')""",b'Devo',b'ARYML1P1187B9AF39B'
321,0,"b""Reminissin'""",b'Geiom Feat. Marita',b'ARGF5QG1187B9AC84F'
322,0,b'Caseta del Plater',b'Pep Laguarda & Tapineria',b'ARZISVS11F4C841860'
323,0,b'2 People',b'Ann Lee',b'AR7074B1187FB4C39B'
324,2006,"b""In Fate's Hands (Album Version)""",b'The Red Jumpsuit Apparatus',b'AR4YKRO1187B9B7829'
325,0,b'Tem Do de Mim (Live At El Matador_ San Francisco)',b'Sergio Mendes',b'ARODFDS1187FB57348'
326,2004,b'Salvation',b'Chroma Key',b'ARNFLMN1187FB50BB3'
327,2005,b'Till There Was You (John Creamer & Stephane K Remix)',b'Rachael Starr',b'AR6U7461187FB59499'
328,1991,b'I Love No One But You',b'Don Gibson',b'AR7CCCC1187FB578FF'
329,0,b'A hist\xc3\xb3ria do inc\xc3\xaandio do jequitib\xc3\xa1 de Carangola (Part 1)',b'H\xc3\xa9lio Ziskind',b'AR1PQYO1187B98BEC9'
330,2007,b'Shame',b'Anna Abreu',b'ARJD6I01187FB50347'
331,0,b'Arise_ My Love (Song Of Solomon)',b'Michael Card',b'ARHO1WI1187B98CB84'
332,0,b'Two Guitars Shuffle (take 1)',b'Lonnie Brooks',b'ARRR4Y81187FB524CE'
333,1998,b'What If I Forget The Champagne',b'Stanley Clarke',b'ARHZCG01187B99E4DE'
334,0,b'Listen',b'Mykill Miers',b'ARIOTFR1187B98F316'
335,2003,b'Elementro',b'TEN MADISON',b'ARIMW0M1187B99EC59'
336,0,b'Meteor Of War (Album Version)',b'Rancid',b'ARF84A41187B9A34E7'
337,0,b'Kangaroo Blues',b'Moon Mullican',b'ARKEFM61187B9A8202'
338,1964,"b""Remember (Walkin' In the Sand)""",b'The Shangri-Las',b'ARAJPHH1187FB5566A'
339,0,"b""Tappin' Out (LP Version)""",b'The Katies',b'ARE8HA81187B99A95F'
340,2003,b'The Stranger',b'James Horner',b'ARBM57Q1187B9AF97C'
341,0,b'A.C.A.B. (Bumper Sessions)',b'4 Skins',b'ARQUFQK11F4C83C0D8'
342,1962,b'Nan\xc3\xa3',b'Mario Telles',b'ARUI2ZJ1187FB3ACA5'
343,0,b'NOT IN LOVE',b'The Scare',b'AR0J0OD1187FB3AFB5'
344,1967,b'Are You There (With Another Girl)',b'Burt Bacharach',b'ARZ8KO81187B9B1B7C'
345,0,b'Intro',b'The Chi-Lites',b'ARUEYGC1187FB3D94B'
346,2007,b'No Good In Goodbye',b'Jason Michael Carroll',b'ARZXLZD11E2835CEA7'
347,0,b'Copacabana',b'Sivuca',b'AR3N2H11187B98AFBA'
348,1972,b'I Wanna Be Where You Are',b'Michael Jackson',b'ARXPPEY1187FB51DF4'
349,0,b'Tenderly',b'Eddie Calvert',b'AREDBBQ1187B98AFF5'
350,1979,"b""Danny's All-Star Joint (LP Version)""",b'Rickie Lee Jones',b'ARXPE571187FB4AFD0'
351,1965,"b""I'd Rather Have Jesus""",b'Loretta Lynn',b'AR88F5X1187FB3EA17'
352,1994,b'Miesten t\xc3\xa4hden',b'Rauni Pekkala',b'ARVESGN1187FB3E10C'
353,2007,b'Song For Paul',b'Alex Gopher',b'ARLBNAC1187FB47151'
354,0,b'Charly (Trip Into Drum And Bass Version) (Remastered)',b'The Prodigy',b'AR4L4WQ1187FB51996'
355,1991,b'Thrill Me',b'Simply Red',b'AR198711187B9AD09F'
356,0,b'Covered (The Beauty Of Simplicity Album Version)',b'Telecast',b'AR1E4V11187B99F400'
357,2005,b'Girl Tonite (featuring Trey Songz)  (Explicit Chopped & Screwed Version)',b'Twista',b'ARSE5NP1187B9B98AB'
358,2006,b'From the Gardner Meditations: African Tarantella',b'Stefon Harris',b'AR6MIU31187B994603'
359,0,b'Beautiful Lies',b'Eddie',b'AR0GGKI1187FB391D5'
360,1999,b'Alma De Metal',b'Bobby Pulido',b'AR6IJJ41187B98C872'
361,0,b'Werther - Lyric Drama in four Acts/Act III/Toute mon \xc3\xa2me est l\xc3\xa0',b'Ram\xc3\xb3n Vargas;Vesselina Kasarova;Vladimir Jurowski',b'ARUKJUP12086C14589'
362,1974,b'Toby',b'The Chi Lites',b'ARUEYGC1187FB3D94B'
363,2000,b'La Fruta Bomba',b'Fruko Y Sus Tesos',b'ARHEQ501187FB4F898'
364,0,b'World Destruction (2005 Digital Remaster)',b'Time Zone',b'AR211WC1187FB52425'
365,1927,b'Wartime Blues',b'Blind Lemon Jefferson',b'ARE36MM1187B991E50'
366,0,b'Theme From the Victors',b'Frank Chacksfield',b'AR0G47L1187B98CC6D'
367,1997,b'Only You',b'Nana Mouskouri',b'ARPAL0H1187B990A8E'
368,0,b'Change Your Mind',b'KMD',b'AR6G29T1187B9A99F9'
369,2004,b'O.T. (Skit)',"b""Cam'Ron""",b'ARMB95F1187B9B5B93'
370,1997,b'Na Primeira Manh\xc3\xa3',b'Alceu Valen\xc3\xa7a',b'AR4EVIX1187B993DE9'
371,2005,b'Wildflower',b'Bon Jovi',b'ARDVZTE1187FB5A0A1'
372,0,b'Dolores',b'The Merry Macs',b'ARXGICZ1187FB444DD'
373,0,b'Tables Turn',b'Ann Nesby',b'ARX2R5A1187FB5B85B'
374,1996,b'Heal (The Separation) [PM Dawn Alt. Lead Mix]',b'The Shamen',b'ARK8EHO1187B9B71D1'
375,2001,b'Rock The House (Explicit)',b'Gorillaz',b'ARAXU5Z1187B98FECD'
376,0,b'East West',b'Thomas Battenstein',b'ARWXHRS1241B9C7A1E'
377,0,b'Carol of the Bells (Album Version)',b'Danny Wright',b'AR1W3MA1187B99E6D8'
378,0,b'The Invasion (Aka Black Wa Da Da)',b'Burning Spear',b'ARJ2PMY1187FB5B563'
379,2003,b'Motivator',b'Midwest Product',b'ARE0X5X1187B993A86'
380,2002,b'IV',b'From Autumn To Ashes',b'ARWR6RK1187FB3AB52'
381,0,b'La petite boite en fer',b'Mademoiselle Sane',b'AROJVWY1187B9A826C'
382,0,b'Jesus_ Lover Of My Soul (Bonus Stereo Trax)',b'Passion',b'ARUFCZ41187B9A868E'
383,0,b'The Other Side Of That Hill',b'Barbara Fairchild',b'AR2G8UI1187FB3F33C'
384,2004,b'Own Me',b'The Frequency',b'ARCRSUM1187FB52AB0'
385,2005,b'Someday (I Will Understand)',b'Britney Spears',b'AR03BDP1187FB5B324'
386,2003,b'Fall Line',b'Jack Johnson and Friends / Matt Costa',b'ARC8CQZ1187B98DECA'
387,1986,"b""Don't It (make Your Troubles Seem Small) (Album Version)""",b'Soul Asylum',b'ARQXR6R1187FB46FD6'
388,0,b'Morghe Eshgh',b'Mohammad Nouri',b'ARMTTWG11F4C83E6AE'
389,0,"b""Watch The Sunrise [Live at Lafayette's Music Room_ Memphis_ TN_ January 1973]""",b'Big Star',b'ARSX6IX1187B9B640C'
390,0,b'Das ist mein Viertel',b'Eko Fresh feat. Capkekz',b'ARI6CSW1187B9AF09A'
391,0,b'Me vuelves loco',b'Caballo Dorado',b'ARB6B5K1187FB36017'
392,2001,b'Sista',b'City High',b'ARW9SN11187FB52D0D'
393,1988,"b""I'mma Break It Down""",b'Eazy-E',b'AR0D6EL1187B9AF46B'
394,0,b'1er Gaou',b'Magic Systeme',b'ARWAVUU1269FB34A47'
395,2007,b'Valerie',b'Amy Winehouse',b'ARWD25M1187FB4C563'
396,0,"b""It Ain't What It Seems""",b'Pat Travers',b'ARYCP7D1187B99516B'
397,2005,b'November Has Come',b'Gorillaz',b'ARAXU5Z1187B98FECD'
398,0,b'The Very Conscious',b'The Antripodean Collective',b'ARMTTWG11F4C83E6AE'
399,1979,b'Back A Yard',b'The In Crowd',b'AR0BLA51187FB4E6CD'
400,2007,b'Given Up (Album Version)',b'Linkin Park',b'ARQUMH41187B9AF699'
401,0,b'South Bound Water',b'Lonnie Johnson',b'ARDNQ0R1187B9BA1EF'
402,2002,b'Ja Nun Hons Pris',b'Bryan Ferry',b'ARIZODP1187B9AD272'
403,2003,"b""It's Good To Know Jesus""",b'Mississippi Mass Choir',b'ARIKE5O1187B997E73'
404,2000,b'Things You Do To Me',b'Martin Sexton',b'AR4TLW81187B99683D'
405,0,b'O For a Thousand Tongues',b'Glad',b'AR7ZKHQ1187B98DD73'
406,1993,b'Tripping Billies',b'DAVE MATTHEWS BAND',b'ARQXC7V1187FB4DA9E'
407,0,b'Your Love (Got a Hold of Me) instrumental',b'George Nooks',b'ARB78VW1187B98F81C'
408,0,"b""Kaloobafak [I'm Confessin' (That I Love You)] (LP Version)""",b'Jim Kweskin',b'AR3GYKU1187B996AB9'
409,0,b'Nobody In Mind',b'Joe Turner',b'AR08YJF1187B9B2D59'
410,2006,b'Run A Mile',b'The Pineapple Thief',b'AR12EOE1187FB3AE26'
411,0,b'Wo You Jin Ri',b'Justin',b'ARZCXO91187FB53708'
412,0,"b""Cranford: Deborah's Vigil""",b'Carl Davis',b'ARV5O111187B9A3F3A'
413,1998,b'All Is One',b'Atman',b'AR4MCB01187B98BF5C'
414,0,b'Washes Over Me',b'Wamdue Project',b'AR4AEIP1187FB4030A'
415,1973,"b""Junior Crehan's Favourite - Corney Is Coming""",b'Planxty',b'AR2XBPG1187B98FCBE'
416,0,b'Jag Vet En Dejlig Rosa',b'Thomas Battenstein',b'ARWXHRS1241B9C7A1E'
417,0,b'Hannikaisen baari',b'Hector',b'ARVSB691187FB3C711'
418,0,b'Luo Cuo Che',b'Sammi Cheng',b'ARG1UAO1187FB55E50'
419,1992,b'It Could All Get Blown Away',b'The Jeff Healey Band',b'AR76DOS1187FB5AE78'
420,1990,b'Bob Your Head',b'RUN-DMC',b'ARX9YIP1187B98A656'
421,2005,b'Make it up',b'Anthony Cruz',b'AR52QY11187B99FC59'
422,0,b'Le Roi A Fait Battre Tambour',b'Jacques Douai',b'ARYDFJA1241B9CBFF2'
423,2002,b'Dope Nose',b'Weezer',b'AR633SY1187B9AC3B9'
424,1978,b'Never Alone',b'Walter Hawkins',b'ARU230L1187FB4642F'
425,0,b'Love Lifted Me',b'Eddy Raven',b'ARHT0B11187B993CB3'
426,0,b'Wings Off Flies (2009 Digital Remaster)',b'Nick Cave & The Bad Seeds',b'ARODBRG1187FB3FD99'
427,1984,b'Working On The Highway',b'Bruce Springsteen',b'AR91C8S1187B990901'
428,2003,b'Trade It All PT2  (Early Fade Amended Version- Bonus Track) (featuring P. Diddy & Jagged Edge)',b'Fabolous',b'AR3FE581187FB3F90A'
429,0,b'Xin Bu Liao Qing',b'Fiona Sit',b'ARAMB6Q1187B99DE68'
430,2008,b'The Pig',b'Showbread',b'ARK3PWH1187B9A441D'
431,2005,"b""I'll Be Glad""",b'Elvin Bishop',b'ARJIWJH1187FB3F6B9'
432,0,"b""Gaya's Dream""",b'The Gathering',b'ARKAL321187B9AD4BE'
433,2003,b'Anyone Who Had A Heart',b'Cal Tjader',b'AR9ST641187B99B4DE'
434,2009,b'Nothing Matters Anymore',b'Showbread',b'ARK3PWH1187B9A441D'
435,2000,b'Fortunate Fool',b'Jack Johnson',b'ARC8CQZ1187B98DECA'
436,0,b'Tu Vuo_ Fa_ L_ Americano',b'Rita Chiarelli',b'AR7LIU31187B98EF11'
437,2007,b'High Horse',b'Workhorse',b'ARWUK9L11C8A42C37B'
438,0,b'Intro/Whatcha Gonna Do about It',b'Humble Pie',b'ARPISA41187FB3DE42'
439,1997,b'September Song',b'The Chico Hamilton Quintet With Fred Katz_ Paul Horn_ John Pisano_ Carson Smith',b'ARBE5BJ1187B98BCFD'
440,0,b'Bodyfly (Dynamix original version)',b'Dynamix',b'ARQQ2VE1187B991D97'
441,0,b'Brampton To Roadhead',b'Gathering',b'AR3GCDF1187B99DC06'
442,1935,b'Stop That Thing',b'Sleepy John Estes',b'ARE2QID1187B98FA19'
443,0,"b""Drumroll (We're All Thirsty)""",b'P.O.S',b'ARXB4TY1187FB5AA25'
444,1987,b'Tu Quieres Volver',b'Gipsy Kings',b'AR2UQQ51187B9AC816'
445,0,b'Cable',b'Languis',b'ARGTDDO1187FB55687'
446,0,"b""Get 'em""",b'Redman / Saukrates / Icadon',b'ARXWAQQ1187B9AE954'
447,0,b'Romanza',b'Hard Romantic',b'ARJNUTI12802FDFB5A'
448,1996,b'Walking To Jerusalem',b'Tracy Byrd',b'AR3AY3R1187FB52CF0'
449,0,b'Calm Down Dad',b'Helen Love',b'ARWSMC91187B9AD369'
450,0,b'Dragonfly',b'Connemara Stone Company',b'ARQQZEQ1187FB3EAC0'
451,1998,b'Intro',b'DJ Clue / P. Diddy',b'ARKN9J11187B9B210D'
452,2000,b'Bigbigkiss',b'Helen Love',b'ARWSMC91187B9AD369'
453,1982,b'To Go Home',b'Daniel Johnston',b'AR6CLFP1187B9ACB94'
454,0,b'Duh Duh Da',b'Lidell Townsell',b'ARGJBTS1187FB4273A'
455,0,"b'Pete\'s Crusade (12"" Version) (2006 Digital Remaster)'",b'Light Of The World',b'ARDMPZU1187B99A472'
456,0,b'Departure / End Title (Love Theme From Night Of Dark Shadows)',b'Dark Shadows',b'ARPNJUD122BCFCB9B4'
457,1998,"b""She Don't Belong To You""",b'Sue Foley',b'ARDP3WW1187FB3D28C'
458,1995,b'Q1.1 Edit',b'Basic Channel',b'AR2CM6U1187B999EB7'
459,2009,"b""Blowin' In the Wind""",b'Ben Sidran',b'ARAG1DX1187B98BB10'
460,0,b'The Sound Of Music - [High Wycombe Town Hall Live 13 July 1979] (Sound Check)',b'Joy Division',b'ARKZXSQ1187B9AC9F3'
461,2009,b'This Is For My Bitches',b'Jim Jones featuring Oshy',b'ART62WC1187FB47E80'
462,0,b'Let It All Go',b'Krayzie Bone',b'ARZ2DHF1187FB3F2EA'
463,0,b'You\x19re nobody till somebody loves you',b'Mills Brothers',b'ARKWXDA11F4C83B665'
464,0,b'Here You Come Again (LP Version)',b'Barry Mann',b'AR6TKMQ1187B9ACEDA'
465,0,b'Brother Can You Spare A Dime (Album Version)',b'Jim Kweskin with Samoa Wilson',b'AR3GYKU1187B996AB9'
466,1988,b'Hummingbird',b'Jimmy Page',b'ARNPPTH1187B9AD429'
467,2009,b'Tabernacle Song',b'Fake Problems',b'ARUAOGE1187B9B3D50'
468,0,"b'(You\'re) Timeless To Me (""Hairspray"")'",b'John Travolta / Christopher Walken',b'ARCACMY11C8A42C870'
469,0,"b""I'm Gonna Take My Time""",b'Anthony Watson',b'ARQDHPO1187B9A9F7C'
470,1997,b'Dig Up Her Bones',b'The Misfits',b'ARA1UU51187FB5A70B'
471,0,b'Cien Anos',b'Selena',b'AROF4LP1187FB41C51'
472,2004,b'Collides With Beauty',b'ATB',b'AR219DK1187FB4CEFC'
473,1986,b'A Little Of You',b'Eurythmics',b'ARDGB6U1187FB3AD07'
474,0,b'2 Fists Full Of Nothing',b'Bruisers',b'ARHLYXD11F50C4B49E'
475,2004,b'In My Heart',b'Paul Avgerinos',b'ARJRIM91187FB3EF9A'
476,0,b'Amaze',b'Jimmy Riley',b'ARD3ICK1187B9A56C9'
477,1991,b'El Mar No Cesa (Live)',b'H\xc3\xa9roes del Silencio',b'AR3SPD91187B9B63E3'
478,0,b'Forgive Me (High Key-Premiere Performance Plus)',b'Steve Green',b'ARID75M1187B9B8341'
479,2003,b'Anfang Vom Ende',b'Pyranja',b'ARGDY4Y1187B9A334F'
480,0,"b""I'll Pray For You""",b'The Perrys',b'ARR575U1187B98FB97'
481,0,b'My Own Way',b'Evolution',b'AREEJJK1187FB56DC7'
482,0,"b""Dunn's Revenge""",b'Paul Buckmaster',b'ARLTW641187B9B6D3C'
483,0,b'Pick Me Up On Your Way Down - Original',b'Charlie Walker',b'ARUDY181187B9B5F49'
484,0,b'Beloki',b'Peloton',b'ARH42KA11C8A416880'
485,2007,b'Ich bleib so wie ich bin',b'Eko Fresh feat. Ado',b'ARI6CSW1187B9AF09A'
486,0,b'Brightess night',b'Wilks',b'AR051KA1187B98B2FF'
487,1967,b'Shenandoah',b'The Statler Brothers',b'AR3DLBB1187B98F3DF'
488,1983,b'Schauet Her!',b'Der Plan',b'ARE08BN1187B98FCA3'
489,0,b'Life is Love',b'NO-TONE ft.Inusa',b'ARIBJIS11C8A414F70'
490,0,b'Que Ves Por Tu Ventana',b'David Saylor',b'ARGRTPZ1257509D28A'
491,0,b'Talking During Sex (LP Version)',b'Martin Lawrence',b'AR79TB51187B9966E2'
492,2000,b'Nadal De Luintra',b'Berrog\xc3\xbcetto',b'ARYQQY31187B9ABBE1'
493,0,b'Smith & Wesson',b'Frenchy',b'ARNWJEE1187B98DB44'
494,1973,b'Vietnamese Baby',b'The New York Dolls',b'ARS1OWB1187B99EEAD'
495,2002,b'Bring Out Your Dead',b'Cadacross',b'ARUL0VB1187B9A01AA'
496,1992,b'Angry Chair',b'Alice In Chains',b'ARSW5F51187FB4CFC9'
497,2008,b'The Modern Rome Burning',b'Anti-Flag',b'ARUSOMY1187FB4D3B4'
498,0,b'Spawn (Again)',b'Silverchair',b'ARIH5GU1187FB4C958'
499,2009,b'Suck My Blood',b'Beherit',b'AREBWEH1187B99EA9A'
500,0,b'Friends Of All Races',b'Rocky Whatule',b'ARKQADX1269FCD155B'
501,0,b'Love Shines Through  (Dream Album Version)',b'Michelle Tumes',b'ARHTRR71187B98F305'
502,2009,b'White Jetta',b'Casiotone For The Painfully Alone',b'ARRJNTE1187FB44E12'
503,2001,"b'non-existent track (part one: ""why don\'t you fuckin\' remember anything ?"")'",b'Aphasia',b'ARA8X3M1187B9A13CA'
504,1997,b'Jane 5',b'EPMD',b'ARSQDUN1187B98D7D7'
505,0,b'Canon In D Major (J. Pachelbel)',b'Mariano Yanani',b'ARY1P2B1187B9B78F5'
506,2005,b'Need To Shout',b'Architecture In Helsinki',b'ARIW1BH1187FB4C94A'
507,0,b'Caf\xc3\xa9 Sarajevo',b'Lara',b'AR1KMPF1187B99AA98'
508,2009,b'Gallows (Album Version)',b'Atreyu',b'ARMOHN71187FB3959F'
509,0,b'Fanfara',b'Save As',b'ARY6TWP1187FB58A0D'
510,0,b'La Nuit',b'Patrick Eudeline',b'ARVSEMH12086C145AA'
511,0,b'La chanson des gen\xc3\xaats',b'Jean Lumi\xc3\xa8re',b'ARGKPBC1187B9ADF8E'
512,0,b'You Know How I Do [Live From Bamboozle]',b'Taking Back Sunday',b'ARG9CID1187B9AB010'
513,0,b'Io Vivo',b'Piero Esteriore',b'AR49NV71187FB57689'
514,0,b'Ay Nare Nare',b'Grup Knar',b'ARRXNGN124207835CB'
515,2002,b'Breath Of Fresh Air',b'Warrior King',b'ARN5W1B1187B98BE10'
516,1999,b'She Left Me A Mule ',b'Sonny Landreth',b'ARWEM1D1187FB4077B'
517,1997,b'Destiny',b'Buju Banton',b'ARCNOK81187B98CA3F'
518,0,b'Chu Hsin',b'B.A.D.',b'ARCEOW71187B9A5A71'
519,1994,b'Love Is All Around',b'Wet Wet Wet',b'AR35YUO1187B9AD83E'
520,0,b'Cell (Album)',b'Falling Into Place',b'ARMPRI31187FB4F7D9'
521,2006,b'Maracaia',b'Timbalada',b'ARAENPX1187B990DDA'
522,1972,b'There Are More Questions Than Answers',b'Johnny Nash',b'AREZWC61187FB52DCF'
523,0,b'Radio Jay',b'Mario Rosenstock',b'AROIHOI122988FEB8E'
524,0,b'DEU470956112',b'Marty Robbins',b'AR223M11187B9ADDD6'
525,0,b'Ya Basta',b'Jay P\xc3\xa9rez',b'ARQHLIO1187B98AA6A'
526,0,b'Trois No\xc3\xabls qu\xc3\xa9b\xc3\xa8cois (trad): Gabriel',b'Catherine King/Matthew Schwinghammer/The American Boychoir',b'AR23EC41187FB4805D'
527,0,b'Lebaran',b'Bimbo',b'ARSENJW1187B9B053E'
528,2002,b'Sommarens sista m\xc3\xa5s',b'Arne Weise',b'ARTOTKA11E2835EA81'
529,0,b'Wang Wang Blues',b'Hank Penny',b'ARVQ4QM1187B98AD95'
530,0,b'Siri',b'Samba Mapangala and Orchestra Virunga',b'ARDYMTV122ECCBC383'
531,0,b'Suba',b'Jason Miles',b'AR0LVFQ1187B9A84E0'
532,1997,b'Beauty And The Beast',b'Nightwish',b'AR74Q3R1187B9B24C3'
533,0,b'The Lonesome Boatman',b'The Fureys',b'ARFWZZD1187FB561F9'
534,0,b'Knock Knock',b'Joe Lynn Turner',b'ARS6HDE1187B99CA29'
535,0,b'Markus s\xc3\xa5ng',b'Kent',b'AR1SQSG1187B9AC782'
536,0,b'General Chariot Corp. (LP Version)',b'Bob Newhart',b'ARJDWEA1187B9B676F'
537,1995,"b""She Don't Move Me No More""",b'BB King',b'AR4GAFY1187B9B639D'
538,1981,b'Police Story',b'Black Flag',b'ARQ76LG1187B9ACD84'
539,2006,b'Through the Looking Glass (jazz)',b'Chris Standring',b'ARYZV2X1187B997BE7'
540,1995,b'Alma Mater',b'Moonspell',b'AR4C6V01187FB3BAF4'
541,2007,b'Ormh\xc3\xa4xan',b'Finntroll',b'ARB5TJM1187B9A71FD'
542,2001,b'Wish (Album Version)',b'Beautiful Creatures',b'ARFAX4X1187B9A89CB'
543,2009,b'Soul of Ethiopia',b'Oh No',b'ARXHFWE1187FB410A9'
544,0,b'Prospection',b'Henri Pousseur',b'AR7OEB71187B995A17'
545,0,b'Dontchaletmecatchya',b'The Wiyos',b'ARF9Z4Q1187FB5B40B'
546,0,b'Louie Louie',b'Eddie and the Subtitles',b'ARRBT8X1187FB3D242'
547,1995,"b""This Ain't A Love Song""",b'Bon Jovi',b'ARDVZTE1187FB5A0A1'
548,2006,b'Chase The Light',b'Dope Stars Inc.',b'AR18SS11187FB4852B'
549,1990,b'Good Texan',b'The Vaughan Brothers',b'AR32ETX1187B9A792F'
550,0,b'Neglected',b'Marygold',b'ARM9D241187FB4DB7D'
551,0,b'Intro. & Hello Young Lovers (Live) (2000 Digital Remaster)',b'Bobby Darin',b'ARD0FN11187B9B25CD'
552,0,b'Je suis le passeur du printemps',b'Jean Lumi\xc3\xa8re',b'ARGKPBC1187B9ADF8E'
553,0,b'Chumpman Blues',b'Scott Ainslie',b'ARGMCPU1241B9C4C34'
554,0,b'Forr\xc3\xb3 Praieiro',b'Sivuca',b'AR3N2H11187B98AFBA'
555,0,b'Russian Doll',b'Flink',b'ARE54I01187FB3AE3D'
556,1983,"b""Come Live With Me (12'' Extended Version) (2006 Digital Remaster)""",b'Heaven 17',b'AR5MK521187B98E0B8'
557,0,b'My M.B. Thang',b'Tyree',b'ARIRBN91187FB4523C'
558,1998,b'Big Legged Woman',b'Robert Lockwood_ Jr.',b'AR63RWN1187FB3E89A'
559,1964,b'Bull Dog',b'The Shangri-Las',b'ARAJPHH1187FB5566A'
560,0,"b""I Can't Believe That You're In Love With Me (Digitally Remastered 95)""",b'The John Buzon Trio',b'ARISAXH1187B98E679'
561,2008,b'Como Nuestro Amor No Hay Dos',b'Cabas',b'ARZ3U0K1187B999BF4'
562,2003,b'One Year_ Six Months',b'Yellowcard',b'AR048JZ1187B9AEB85'
563,2006,b'Trows Kind',b'Elvenking',b'ARJ438T1187B9AD503'
564,1968,"b""Spoken Word / Ogdens' Nut Gone Flake / Spoken Word""",b'Small Faces',b'AROCBZZ11E2835D652'
565,0,b'Song For Stephin Merritt',b'Kira',b'AR1SYBE1187B992798'
566,2003,b'Change Clothes',b'Jay-Z',b'ARLGIX31187B9AE9A0'
567,0,b'Mis calles de arena',b'Fabi\xc3\xa1n',b'ARIQD5J1187B98D8DC'
568,1984,"b""Kathleen's Song / Ray Lynch""",b'Ray Lynch',b'ARNUIBF1187FB4A28F'
569,2008,b'Ascendant',b'Keep Of Kalessin',b'AR7U5BZ1187B997FFC'
570,0,b'Cai dentro',b'Gabriel Grossi',b'ARJJPQP1241B9CA062'
571,1996,b'My Funny Valentine',b'Jeanie Lambe & The Danny Moss Quartet',b'ARFAGIR1187B997EA1'
572,0,"b""L'Etang Chim\xc3\xa9rique""",b'Jacques Douai',b'ARYDFJA1241B9CBFF2'
573,0,b'El Capiro',b'Mercedes Castro',b'ARPPTNG11F50C482A3'
574,0,b'Silence',b'Jedi Mind Tricks',b'AR9788H1187B9A05D1'
575,0,b'Si Te Dicen Por Ahi',b'Charlie Cruz',b'AROVE3N1187FB44DAD'
576,0,b'Little Cry For Him (Chorinho Pra Ele) (LP Version)',b'Hermeto Pascoal',b'ARI4RPW1187B9B862D'
577,2000,b'Pickled Heads',b'Elliot Goldenthal',b'ARZVEF91187B9AC770'
578,2006,b'If You Ask Me',b'Nick Colionne',b'ARC0NOU1187B9AA91D'
579,1993,b'Werewolf_ Semen And Blood',b'Beherit',b'AREBWEH1187B99EA9A'
580,1993,b'Need More Blues',b'Sleepy John Estes',b'ARE2QID1187B98FA19'
581,0,b'Moritat (Mack The Knife)',b'Bobby Darin',b'ARD0FN11187B9B25CD'
582,2005,"b'Beauty Queen (12"" Spoon Club Mix)'",b'SNAP!',b'AR5O6W51187FB46984'
583,2009,b'Revelations',b'Marco Beltrami',b'AR9YV621187B99373E'
584,0,b'On The Road To Emmaus',b'The Steeles',b'ARBHPBX1187FB47102'
585,0,b'Li Jia Chu Zou',b'Janice Vidal',b'AR5K75Y1187B9B5F7E'
586,2010,b'(Do)Minion',b'Eluveitie',b'ARPNY981187B9ACB75'
587,2008,b'Active',b'Dark Party',b'ARFW0QN11C8A4216B7'
588,0,b'Cuando Quieres Tu',b'Sonora Santanera',b'ARKRRTF1187B9984DA'
589,0,b'Djessy',b'Kanda Bongo Man',b'ARMRQF21187FB54D89'
590,0,b'Times Like These',b'Albin Myers',b'ARLZYDV11C8A4226B0'
591,2004,b'Nightly Cares',b'M\xc3\xbam',b'ARP7AOI1187FB518B4'
592,0,b'Let It Be Me',b'Tommy McLain',b'ARPBKZF1187B996BD7'
593,2004,b'Into Battle',b'Ensiferum',b'ARUWB5W1187B98D7A1'
